covid-19	1236947198971125761	0.619842767715454	TeamGolfModel2
covid-19	1237382759812861952	0.614859342575073	TeamGolfModel2
covid-19	1237576863901290496	0.592715799808502	TeamGolfModel2
covid-19	1237148966204125186	0.567603468894958	TeamGolfModel2
covid-19	1237512557088260097	0.562691211700439	TeamGolfModel2
covid-19	1237049835099959302	0.559781312942505	TeamGolfModel2
covid-19	1237360970428641281	0.554969727993011	TeamGolfModel2
covid-19	1237512564902432768	0.554564952850342	TeamGolfModel2
covid-19	1237207721604235264	0.554162323474884	TeamGolfModel2
covid-19	1237121795670659072	0.553966820240021	TeamGolfModel2
covid-19	1237028997344755721	0.553691387176514	TeamGolfModel2
covid-19	1237167569246679040	0.551578760147095	TeamGolfModel2
covid-19	1237538445213315074	0.549032747745514	TeamGolfModel2
covid-19	1237080655462350853	0.542801678180695	TeamGolfModel2
covid-19	1237095541776900096	0.541606903076172	TeamGolfModel2
covid-19	1237036960562249728	0.535387039184570	TeamGolfModel2
covid-19	1237404681724407811	0.533930957317352	TeamGolfModel2
covid-19	1237032122684182528	0.533414959907532	TeamGolfModel2
covid-19	1237430619858259969	0.529329001903534	TeamGolfModel2
covid-19	1237119895965483008	0.524562239646912	TeamGolfModel2
covid-19	1237080922278821891	0.524022221565247	TeamGolfModel2
covid-19	1237018298488950784	0.523940324783325	TeamGolfModel2
covid-19	1237123318811185152	0.523732542991638	TeamGolfModel2
covid-19	1236993397027745793	0.522026479244232	TeamGolfModel2
covid-19	1237435123072667649	0.517627477645874	TeamGolfModel2
covid-19	1237516104647315456	0.515995502471924	TeamGolfModel2
covid-19	1237388429123637248	0.515103638172150	TeamGolfModel2
covid-19	1237177675212640261	0.514857530593872	TeamGolfModel2
covid-19	1237204874548457472	0.513946771621704	TeamGolfModel2
covid-19	1237216806068051968	0.512910068035126	TeamGolfModel2
covid-19	1236982705604243457	0.512159883975983	TeamGolfModel2
covid-19	1237049051058561024	0.512159049510956	TeamGolfModel2
covid-19	1237077057814908932	0.511822223663330	TeamGolfModel2
covid-19	1237195828189634560	0.511578261852264	TeamGolfModel2
covid-19	1237144631269158912	0.511375606060028	TeamGolfModel2
covid-19	1237182053843689474	0.509245753288269	TeamGolfModel2
covid-19	1237178597024108552	0.508736550807953	TeamGolfModel2
covid-19	1237196898869678080	0.508004069328308	TeamGolfModel2
covid-19	1237237612391219200	0.505382478237152	TeamGolfModel2
covid-19	1237223105535381505	0.505347490310669	TeamGolfModel2
covid-19	1237008486094921728	0.504431068897247	TeamGolfModel2
covid-19	1237073768742293506	0.503209233283997	TeamGolfModel2
covid-19	1237162333589442560	0.501235663890839	TeamGolfModel2
covid-19	1237220222458826752	0.501179933547974	TeamGolfModel2
covid-19	1237129564121231360	0.500455617904663	TeamGolfModel2
covid-19	1236969339967934465	0.499433100223541	TeamGolfModel2
covid-19	1237071771334889472	0.499316990375519	TeamGolfModel2
covid-19	1237430518745985024	0.498469352722168	TeamGolfModel2
covid-19	1237089665875726336	0.498388826847076	TeamGolfModel2
covid-19	1237128571988127744	0.497523367404938	TeamGolfModel2
covid-19	1237045226977603584	0.497174799442291	TeamGolfModel2
covid-19	1237117310151909381	0.496057093143463	TeamGolfModel2
